date,stablecoin_name,price,circulating_supply_usd,total_volume_usd,tvl_global_usd
2023-02-17,USDC,0.99993497133255,6106073131.6,4696979332,7327287757.92
2023-02-18,USDC,0.9998869895935059,3542182341.1,2724755647,4250618809.3199997
2023-02-19,USDC,0.9998970031738281,4182569352.0,3217361040,5019083222.4
2023-02-20,USDC,1.000143051147461,4493119742.8,3456245956,5391743691.36
2023-02-21,USDC,1.0000640153884888,5389378148.7,4145675499,6467253778.44
2023-02-22,USDC,1.0001449584960938,5705375282.1,4388750217,6846450338.52
2023-02-23,USDC,1.0000829696655273,5273125250.900001,4056250193,6327750301.080001
2023-02-24,USDC,1.0000449419021606,5539649317.8,4261268706,6647579181.36
2023-02-25,USDC,1.0002870559692383,3492862779.9,2686817523,4191435335.88
2023-02-26,USDC,1.0001360177993774,3259807031.0,2507543870,3911768437.2
2023-02-27,USDC,1.0000749826431274,4247121173.1000004,3267016287,5096545407.72
2023-02-28,USDC,0.9998760223388672,4042698376.6,3109767982,4851238051.92
2023-03-01,USDC,1.0001460313796997,4779515958.1,3676550737,5735419149.72
2023-03-02,USDC,1.0002950429916382,4640753891.8,3569810686,5568904670.16
2023-03-03,USDC,1.0,5344565131.1,4111203947,6413478157.320001
2023-03-04,USDC,1.000048041343689,2880010866.2000003,2215392974,3456013039.44
2023-03-05,USDC,1.0000100135803223,3115881850.9,2396832193,3739058221.08
2023-03-06,USDC,0.9999529719352722,3840300462.7000003,2954077279,4608360555.24
2023-03-07,USDC,1.000080943107605,4637277178.3,3567136291,5564732613.96
2023-03-08,USDC,0.9998689889907837,4237418107.0,3259552390,5084901728.4
2023-03-09,USDC,1.0000079870224,4891673858.5,3762826045,5870008630.2
2023-03-10,USDC,0.9994789958000183,9893918977.800001,7610706906,11872702773.36
2023-03-11,USDC,0.9714999794960022,34686868875.1,26682206827,41624242650.119995
2023-03-12,USDC,0.9920690059661865,12942627798.1,9955867537,15531153357.72
2023-03-13,USDC,0.998947024345398,11939609246.5,9184314805,14327531095.8
2023-03-14,USDC,0.9991790056228638,10158882910.800001,7814525316,12190659492.960001
2023-03-15,USDC,1.0001840591430664,9486755973.5,7297504595,11384107168.199999
2023-03-16,USDC,0.9999610185623169,7557114698.900001,5813165153,9068537638.68
2023-03-17,USDC,1.0000449419021606,8845911266.4,6804547128,10615093519.679998
2023-03-18,USDC,0.9995020031929016,6321181626.5,4862447405,7585417951.8
2023-03-19,USDC,0.999845027923584,5240062848.8,4030817576,6288075418.56
2023-03-20,USDC,0.997979998588562,8855715260.6,6812088662,10626858312.72
2023-03-21,USDC,0.9985259771347046,6579593896.2,5061226074,7895512675.44
2023-03-22,USDC,0.9991239905357361,8069631872.900001,6207409133,9683558247.48
2023-03-23,USDC,0.9990370273590088,7980913154.5,6139163965,9577095785.4
2023-03-24,USDC,0.999862015247345,7197723975.0,5536710750,8637268770.0
2023-03-25,USDC,0.9997360110282898,4720141232.3,3630877871,5664169478.76
2023-03-26,USDC,0.9998850226402283,4293277545.7000003,3302521189,5151933054.84
2023-03-27,USDC,0.9996839761734009,5863526882.2,4510405294,7036232258.639999
2023-03-28,USDC,0.9998840093612671,5417621205.1,4167400927,6501145446.12
2023-03-29,USDC,0.9998109936714172,5484940682.0,4219185140,6581928818.4
2023-03-30,USDC,1.0000089406967163,6361978314.900001,4893829473,7634373977.88
2023-03-31,USDC,0.999783992767334,5334643731.3,4103572101,6401572477.56
2023-04-01,USDC,0.9997860193252563,3370984037.2000003,2593064644,4045180844.6400003
2023-04-02,USDC,0.9997419714927673,3809111712.9,2930085933,4570934055.48
2023-04-03,USDC,0.9998559951782227,5805889246.3,4466068651,6967067095.56
2023-04-04,USDC,0.9998170137405396,5241491400.6,4031916462,6289789680.72
2023-04-05,USDC,0.9997659921646118,5420671588.8,4169747376,6504805906.56
2023-04-06,USDC,0.9999960064888,4959006162.5,3814620125,5950807395.0
2023-04-07,USDC,1.000054955482483,3774225954.2000003,2903250734,4529071145.04
2023-04-08,USDC,0.9998189806938171,2967691958.4,2282839968,3561230350.08
2023-04-09,USDC,0.9997450113296509,3344555793.8,2572735226,4013466952.56
2023-04-10,USDC,0.9997169971466064,4916607891.0,3782006070,5899929469.2
2023-04-11,USDC,1.0000120401382446,5494566473.5,4226589595,6593479768.2
2023-04-12,USDC,0.9998530149459839,5791641810.5,4455109085,6949970172.599999
2023-04-13,USDC,0.9998990297317505,5847395002.8,4497996156,7016874003.36
2023-04-14,USDC,0.9999610185623169,8428950738.0,6483808260,10114740885.6
2023-04-15,USDC,0.999875009059906,4642214609.5,3570934315,5570657531.4
2023-04-16,USDC,0.9997050166130066,5129725285.1,3945942527,6155670342.12
2023-04-17,USDC,0.9998649954795837,5705132210.7,4388563239,6846158652.839999
2023-04-18,USDC,1.0000309944152832,5741734713.0,4416719010,6890081655.599999
2023-04-19,USDC,1.0000510215759277,7740527856.1,5954252197,9288633427.32
2023-04-20,USDC,1.0001640319824219,6981232703.900001,5370179003,8377479244.68
2023-04-21,USDC,1.00033700466156,7130502047.5,5485001575,8556602457.0
2023-04-22,USDC,1.0001070499420166,4383280518.5,3371754245,5259936622.2
2023-04-23,USDC,0.9998940229415894,4518193104.1,3475533157,5421831724.92
2023-04-24,USDC,1.0000419616699219,5710951802.400001,4393039848,6853142162.88
2023-04-25,USDC,1.0,6304798003.400001,4849844618,7565757604.080001
2023-04-26,USDC,0.9998840093612671,8410038037.700001,6469260029,10092045645.24
2023-04-27,USDC,0.9996820092201233,7270272269.0,5592517130,8724326722.8
2023-04-28,USDC,0.9998949766159058,5334533707.1,4103487467,6401440448.52
2023-04-29,USDC,0.999983012676239,3308211233.6,2544777872,3969853480.3199997
2023-04-30,USDC,0.9999960064888,4327200753.2,3328615964,5192640903.839999
2023-05-01,USDC,1.000100016593933,4731178056.8,3639367736,5677413668.16
2023-05-02,USDC,0.9999330043792725,3773588275.6,2902760212,4528305930.719999
2023-05-03,USDC,1.000020980834961,4726863846.900001,3636049113,5672236616.280001
2023-05-04,USDC,1.0000619888305664,3921796816.6,3016766782,4706156179.92
2023-05-05,USDC,1.0000139474868774,5348873292.1,4114517917,6418647950.52
2023-05-06,USDC,1.0000519752502441,4859083620.3,3737756631,5830900344.36
2023-05-07,USDC,1.0001449584960938,3262387085.1,2509528527,3914864502.12
2023-05-08,USDC,1.0000489950180054,5834569829.400001,4488130638,7001483795.280001
2023-05-09,USDC,1.0002230405807495,3847056050.5,2959273885,4616467260.599999
2023-05-10,USDC,1.0000309944152832,5647011172.400001,4343854748,6776413406.88
2023-05-11,USDC,1.0001740455627441,5081806715.7,3909082089,6098168058.839999
2023-05-12,USDC,1.0000590085983276,5441426016.0,4185712320,6529711219.2
2023-05-13,USDC,1.0000280141830444,2566255077.1,1974042367,3079506092.52
2023-05-14,USDC,1.0000970363616943,2662105176.9,2047773213,3194526212.28
2023-05-15,USDC,1.000020980834961,4093369150.0,3148745500,4912042980.0
2023-05-16,USDC,0.9999480247497559,3539109798.9,2722392153,4246931758.68
2023-05-17,USDC,1.0000029802322388,4071526162.6,3131943202,4885831395.12
2023-05-18,USDC,0.9999880194664001,3859347836.5,2968729105,4631217403.8
2023-05-19,USDC,0.9999650120735168,3170907552.8,2439159656,3805089063.36
2023-05-20,USDC,1.0000760555267334,1866752412.2,1435963394,2240102894.64
2023-05-21,USDC,0.9998890161514282,2311097770.8,1777767516,2773317324.96
2023-05-22,USDC,0.9999549984931946,3366803369.8,2589848746,4040164043.76
2023-05-23,USDC,0.9999619722366333,3801299173.1,2924076287,4561559007.719999
2023-05-24,USDC,1.0001360177993774,4278517759.1000004,3291167507,5134221310.92
2023-05-25,USDC,0.9999979734420776,3601252101.2000003,2770193924,4321502521.440001
2023-05-26,USDC,0.9999340176582336,3230587967.1,2485067667,3876705560.5199995
2023-05-27,USDC,1.000033974647522,1885471760.9,1450362893,2262566113.08
2023-05-28,USDC,0.9999979734420776,3398944383.9,2614572603,4078733260.68
2023-05-29,USDC,0.999862015247345,3535524730.4,2719634408,4242629676.48
2023-05-30,USDC,0.9998440146446228,3641768391.3,2801360301,4370122069.56
2023-05-31,USDC,1.0001790523529053,3579810629.2000003,2753700484,4295772755.04
2023-06-01,USDC,1.000054955482483,3913566108.4,3010435468,4696279330.08
2023-06-02,USDC,1.0000619888305664,3852115121.4,2963165478,4622538145.68
2023-06-03,USDC,0.9999030232429504,2290077696.4,1761598228,2748093235.68
2023-06-04,USDC,0.9997959733009338,2485738569.6,1912106592,2982886283.52
2023-06-05,USDC,0.9999129772186279,5997777480.5,4613674985,7197332976.599999
2023-06-06,USDC,0.9998509883880615,5759567557.900001,4430436583,6911481069.4800005
2023-06-07,USDC,0.9999020099639893,5563434311.5,4279564855,6676121173.8
2023-06-08,USDC,1.0000970363616943,3539576626.3,2722751251,4247491951.56
2023-06-09,USDC,0.9999489784240723,3465516399.8,2665781846,4158619679.76
2023-06-10,USDC,0.9998840093612671,7231607058.0,5562774660,8677928469.6
2023-06-11,USDC,0.9999340176582336,3114689767.8,2395915206,3737627721.36
2023-06-12,USDC,1.000216007232666,4527241934.8,3482493796,5432690321.76
2023-06-13,USDC,0.9999809861183167,4492785982.1,3455989217,5391343178.52
2023-06-14,USDC,1.0000519752502441,4378660234.0,3368200180,5254392280.8
2023-06-15,USDC,1.0000849962234497,7852280252.7,6040215579,9422736303.24
2023-06-16,USDC,1.0001200437545776,4846013662.1,3727702817,5815216394.52
2023-06-17,USDC,1.00006902217865,3059218559.8,2353245046,3671062271.76
2023-06-18,USDC,1.0000180006027222,2505813523.2000003,1927548864,3006976227.84
2023-06-19,USDC,1.0001699924468994,3967606191.9,3052004763,4761127430.28
2023-06-20,USDC,1.0003019571304321,6116794817.900001,4705226783,7340153781.4800005
2023-06-21,USDC,1.0000779628753662,8442221187.400001,6494016298,10130665424.880001
2023-06-22,USDC,0.9999679923057556,6353800095.5,4887538535,7624560114.599999
2023-06-23,USDC,0.9999909996986389,6613584429.400001,5087372638,7936301315.280001
2023-06-24,USDC,0.9999319911003113,3097607149.0,2382774730,3717128578.7999997
2023-06-25,USDC,1.0001369714736938,3701744433.4,2847495718,4442093320.08
2023-06-26,USDC,1.0000250339508057,5012908091.1,3856083147,6015489709.320001
2023-06-27,USDC,1.0,4971556245.5,3824274035,5965867494.599999
2023-06-28,USDC,1.000048041343689,4526798318.900001,3482152553,5432157982.68
2023-06-29,USDC,0.9999619722366333,4115106422.7000003,3165466479,4938127707.24
2023-06-30,USDC,1.0002529621124268,8286064488.0,6373895760,9943277385.6
2023-07-01,USDC,1.000133991241455,3420417884.0,2631090680,4104501460.7999997
2023-07-02,USDC,1.0001349449157715,3319895749.3,2553765961,3983874899.16
2023-07-03,USDC,0.9999799728393555,4668774680.7,3591365139,5602529616.839999
2023-07-04,USDC,1.0001649856567383,3835524877.6,2950403752,4602629853.12
2023-07-05,USDC,1.0001009702682495,4029306335.6,3099466412,4835167602.719999
2023-07-06,USDC,1.0000699758529663,5542123366.0,4263171820,6650548039.2
2023-07-07,USDC,0.9999409914016724,4093965670.6,3149204362,4912758804.719999
2023-07-08,USDC,1.0000289678573608,2432229590.7000003,1870945839,2918675508.84
2023-07-09,USDC,1.0001120567321777,2297862741.2000003,1767586724,2757435289.44
2023-07-10,USDC,0.9999669790267944,4366715969.2,3359012284,5240059163.04
2023-07-11,USDC,0.9999709725379944,3571116069.3,2747012361,4285339283.16
2023-07-12,USDC,0.9999719858169556,4029477817.3,3099598321,4835373380.76
2023-07-13,USDC,0.9999060034751892,7187053723.2,5528502864,8624464467.84
2023-07-14,USDC,1.0001959800720215,6308720070.900001,4852861593,7570464085.080001
2023-07-15,USDC,1.0000569820404053,2782496555.8,2140381966,3338995866.96
2023-07-16,USDC,1.000169038772583,2704667123.6,2080513172,3245600548.3199997
2023-07-17,USDC,0.99993497133255,4170422280.7000003,3208017139,5004506736.84
2023-07-18,USDC,0.9999719858169556,3866505438.9,2974234953,4639806526.68
2023-07-19,USDC,1.0000410079956055,3613228650.2000003,2779406654,4335874380.24
2023-07-20,USDC,0.9999939799308777,4161073166.9,3200825513,4993287800.28
2023-07-21,USDC,1.0001399517059326,7867920323.900001,6052246403,9441504388.68
2023-07-22,USDC,0.9998080134391785,2676923204.8,2059171696,3212307845.76
2023-07-23,USDC,0.9998769760131836,2500115989.8,1923166146,3000139187.76
2023-07-24,USDC,1.0000360012054443,3864295680.7000003,2972535139,4637154816.84
2023-07-25,USDC,0.999970018863678,2915860808.9,2242969853,3499032970.68
2023-07-26,USDC,1.0001349449157715,3847597932.1,2959690717,4617117518.5199995
2023-07-27,USDC,0.9998059868812561,3181165535.6,2447050412,3817398642.72
2023-07-28,USDC,1.0001660585403442,3349979090.9,2576906993,4019974909.08
2023-07-29,USDC,1.0000580549240112,2018706770.6000001,1552851362,2422448124.7200003
2023-07-30,USDC,1.000022053718567,2684451226.6,2064962482,3221341471.9199996
2023-07-31,USDC,1.0000100135803223,3637060711.7000003,2797739009,4364472854.04
2023-08-01,USDC,1.0000720024108887,5339401176.2,4107231674,6407281411.44
2023-08-02,USDC,0.9998909831047058,5069975839.5,3899981415,6083971007.4
2023-08-03,USDC,1.0002429485321045,3890581108.7000003,2992754699,4668697330.440001
2023-08-04,USDC,0.9999889731407166,4033823392.3,3102941071,4840588070.76
2023-08-05,USDC,0.9998769760131836,2197398388.9,1690306453,2636878066.68
2023-08-06,USDC,0.9998170137405396,2550872980.5,1962209985,3061047576.6
2023-08-07,USDC,0.9999740123748779,3797060182.5,2920815525,4556472219.0
2023-08-08,USDC,1.0000799894332886,4410676883.6,3392828372,5292812260.320001
2023-08-09,USDC,1.000188946723938,4060712108.7000003,3123624699,4872854530.440001
2023-08-10,USDC,1.0001699924468994,3646044463.1,2804649587,4375253355.719999
2023-08-11,USDC,1.000082015991211,3175705153.4,2442850118,3810846184.08
2023-08-12,USDC,1.000033974647522,2134003175.2,1641540904,2560803810.24
2023-08-13,USDC,1.0000280141830444,2290430568.4,1761869668,2748516682.08
2023-08-14,USDC,1.000120997428894,3797788567.3,2921375821,4557346280.76
2023-08-15,USDC,1.00006902217865,3607105582.6,2774696602,4328526699.12
2023-08-16,USDC,1.0000369548797607,4275976742.7000003,3289212879,5131172091.24
2023-08-17,USDC,1.0004370212554932,8475456801.5,6519582155,10170548161.8
2023-08-18,USDC,1.0001280307769775,6456408159.5,4966467815,7747689791.4
2023-08-19,USDC,1.000188946723938,3235822345.6,2489094112,3882986814.72
2023-08-20,USDC,1.0001020431518555,2738243744.6,2106341342,3285892493.52
2023-08-21,USDC,1.0000020265579224,3978734730.1,3060565177,4774481676.12
2023-08-22,USDC,0.9999909996986389,4742267277.8,3647897906,5690720733.36
2023-08-23,USDC,1.0001699924468994,4850240027.1,3730953867,5820288032.52
2023-08-24,USDC,0.9999150037765503,3780018746.4,2907706728,4536022495.68
2023-08-25,USDC,1.0000900030136108,3731202012.2000003,2870155394,4477442414.64
2023-08-26,USDC,1.0000100135803223,1939429637.6000001,1491868952,2327315565.12
2023-08-27,USDC,1.0000059604644775,2016650659.4,1551269738,2419980791.28
2023-08-28,USDC,0.9999229907989502,3572024276.6,2747710982,4286429131.9199996
2023-08-29,USDC,1.0000560283660889,5574865419.5,4288358015,6689838503.4
2023-08-30,USDC,1.000154972076416,4725872872.5,3635286825,5671047447.0
2023-08-31,USDC,1.000108003616333,5497259136.2,4228660874,6596710963.44
2023-09-01,USDC,1.0001959800720215,4357853328.400001,3352194868,5229423994.080001
2023-09-02,USDC,1.0001699924468994,2293613567.7000003,1764318129,2752336281.2400002
2023-09-03,USDC,1.0001300573349,2441672311.0,1878209470,2930006773.2
2023-09-04,USDC,1.000100016593933,2958501933.4,2275770718,3550202320.08
2023-09-05,USDC,1.0000300407409668,3288816181.3,2529858601,3946579417.56
2023-09-06,USDC,1.0001399517059326,3712221939.4,2855555338,4454666327.28
2023-09-07,USDC,1.000427007675171,3157086509.2000003,2428528084,3788503811.0400004
2023-09-08,USDC,1.0000970363616943,3448651029.2000003,2652808484,4138381235.04
2023-09-09,USDC,1.0001300573349,1675306831.9,1288697563,2010368198.28
2023-09-10,USDC,0.9999470114707947,2644432858.6,2034179122,3173319430.3199997
2023-09-11,USDC,1.000046968460083,4975332329.5,3827178715,5970398795.4
2023-09-12,USDC,1.0002059936523438,5876476008.0,4520366160,7051771209.599999
2023-09-13,USDC,1.0001649856567383,4149745258.1,3192111737,4979694309.719999
2023-09-14,USDC,1.000162959098816,4110697230.9,3162074793,4932836677.08
2023-09-15,USDC,1.0003420114517212,3458879398.0,2660676460,4150655277.6
2023-09-16,USDC,1.000167965888977,2220406791.2000003,1708005224,2664488149.44
2023-09-17,USDC,1.0000829696655273,2060574075.3,1585056981,2472688890.3599997
2023-09-18,USDC,1.000115990638733,4466006689.3,3435389761,5359208027.16
2023-09-19,USDC,1.0001100301742554,3970114579.6,3053934292,4764137495.5199995
2023-09-20,USDC,1.0001850128173828,4034133174.5,3103179365,4840959809.4
2023-09-21,USDC,1.0000040531158447,3868423546.0,2975710420,4642108255.2
2023-09-22,USDC,1.0000890493392944,3342736771.4,2571335978,4011284125.68
2023-09-23,USDC,0.9999790191650391,2302205287.2000003,1770927144,2762646344.6400003
2023-09-24,USDC,1.000087022781372,2321681079.9,1785908523,2786017295.88
2023-09-25,USDC,1.00005304813385,3843007940.2000003,2956159954,4611609528.24
2023-09-26,USDC,1.0000790357589722,3507598727.1,2698152867,4209118472.5199995
2023-09-27,USDC,1.000156044960022,3215140359.6,2473184892,3858168431.52
2023-09-28,USDC,1.0000640153884888,4045476697.6,3111905152,4854572037.12
2023-09-29,USDC,1.000095009803772,3164643795.3,2434341381,3797572554.36
2023-09-30,USDC,1.0001059770584106,1783750174.7,1372115519,2140500209.6399999
2023-10-01,USDC,1.0000900030136108,2680193950.2000003,2061687654,3216232740.2400002
2023-10-02,USDC,1.0000300407409668,5457061352.6,4197739502,6548473623.12
2023-10-03,USDC,1.000095009803772,3277185889.9,2520912223,3932623067.88
2023-10-04,USDC,1.000393033027649,3329173663.4,2560902818,3995008396.08
2023-10-05,USDC,0.9999489784240723,3472709839.3,2671315261,4167251807.16
2023-10-06,USDC,0.9999909996986389,3368044956.9,2590803813,4041653948.2799997
2023-10-07,USDC,0.9999600052833557,1533442354.6000001,1179571042,1840130825.5200002
2023-10-08,USDC,0.9999690055847168,2108443057.5,1621879275,2530131669.0
2023-10-09,USDC,0.9999020099639893,3636812901.8,2797548386,4364175482.16
2023-10-10,USDC,0.9999759793281555,3123310715.2000003,2402546704,3747972858.2400002
2023-10-11,USDC,0.999970018863678,3837890631.9,2952223563,4605468758.28
2023-10-12,USDC,1.000108003616333,3060374213.0,2354134010,3672449055.6
2023-10-13,USDC,1.0002390146255493,2933138029.9,2256260023,3519765635.88
2023-10-14,USDC,1.0001130104064941,1347890408.8,1036838776,1617468490.56
2023-10-15,USDC,1.0003139972686768,1776992471.8,1366917286,2132390966.1599998
2023-10-16,USDC,1.0002069473266602,6114670175.900001,4703592443,7337604211.080001
2023-10-17,USDC,1.0000239610671997,3692719531.8,2840553486,4431263438.16
2023-10-18,USDC,1.000038981437683,3442608921.7000003,2648160709,4131130706.04
2023-10-19,USDC,0.9999880194664001,3448250527.8,2652500406,4137900633.36
2023-10-20,USDC,1.0000640153884888,4503721471.6,3464401132,5404465765.92
2023-10-21,USDC,0.9999489784240723,2638601364.1,2029693357,3166321636.9199996
2023-10-22,USDC,0.9999179840087891,2781961513.5,2139970395,3338353816.2
2023-10-23,USDC,1.0000890493392944,9067122520.300001,6974709631,10880547024.36
2023-10-24,USDC,0.9999939799308777,10497066979.1,8074666907,12596480374.92
2023-10-25,USDC,1.0001959800720215,6895241982.2,5304032294,8274290378.639999
2023-10-26,USDC,1.0000189542770386,6451477523.400001,4962675018,7741773028.08
2023-10-27,USDC,1.0,5307112978.7,4082394599,6368535574.44
2023-10-28,USDC,1.0000560283660889,3208421369.4,2468016438,3850105643.28
2023-10-29,USDC,1.000022053718567,3306037372.3,2543105671,3967244846.76
2023-10-30,USDC,1.000167965888977,5100620428.8,3923554176,6120744514.56
2023-10-31,USDC,0.9999399781227112,4568880969.900001,3514523823,5482657163.88
2023-11-01,USDC,1.0002330541610718,6214034180.900001,4780026293,7456841017.080001
2023-11-02,USDC,1.0001200437545776,6145627450.3,4727405731,7374752940.36
2023-11-03,USDC,1.0002490282058716,5092560768.1,3917354437,6111072921.72
2023-11-04,USDC,1.0001749992370605,2907124173.2000003,2236249364,3488549007.84
2023-11-05,USDC,0.9999970197677612,4316986108.5,3320758545,5180383330.2
2023-11-06,USDC,0.9999840259552002,4815898193.6,3704537072,5779077832.320001
2023-11-07,USDC,1.0000280141830444,5630646400.6,4331266462,6756775680.72
2023-11-08,USDC,1.000033974647522,4528629366.3,3483561051,5434355239.56
2023-11-09,USDC,0.9999560117721558,10136026422.6,7796943402,12163231707.12
2023-11-10,USDC,0.9995419979095459,7540805844.0,5800619880,9048967012.8
2023-11-11,USDC,0.9997100234031677,5271053303.1,4054656387,6325263963.72
2023-11-12,USDC,0.9996010065078735,4372955974.400001,3363812288,5247547169.280001
2023-11-13,USDC,0.9999629855155945,7649515459.3,5884242661,9179418551.16
2023-11-14,USDC,1.0000250339508057,7666198815.6,5897076012,9199438578.72
2023-11-15,USDC,1.0000300407409668,8397260124.5,6459430865,10076712149.4
2023-11-16,USDC,0.9999520182609558,8563489595.700001,6587299689,10276187514.84
2023-11-17,USDC,1.0001909732818604,7353310398.2,5656392614,8823972477.84
2023-11-18,USDC,1.000072956085205,4585211078.5,3527085445,5502253294.2
2023-11-19,USDC,0.9999759793281555,4390797084.7,3377536219,5268956501.639999
2023-11-20,USDC,0.9999690055847168,7430207499.0,5715544230,8916248998.8
2023-11-21,USDC,1.0000460147857666,8770213528.7,6746318099,10524256234.44
2023-11-22,USDC,0.9999819993972778,7597004448.8,5843849576,9116405338.56
2023-11-23,USDC,0.9999560117721558,5078977412.6,3906905702,6094772895.12
2023-11-24,USDC,0.9996320009231567,6593525380.0,5071942600,7912230456.0
2023-11-25,USDC,0.9998869895935059,2886745387.5,2220573375,3464094465.0
2023-11-26,USDC,0.9998679757118225,3876407133.3,2981851641,4651688559.96
2023-11-27,USDC,0.9999989867210388,6314882935.400001,4857602258,7577859522.4800005
2023-11-28,USDC,0.9999139904975891,6429893698.8,4946072076,7715872438.56
2023-11-29,USDC,1.000040054321289,6248334712.1,4806411317,7498001654.52
2023-11-30,USDC,1.0000059604644775,5141847466.6,3955267282,6170216959.92
2023-12-01,USDC,0.999796986579895,6559215434.2,5045550334,7871058521.039999
2023-12-02,USDC,0.9999529719352722,4715594759.2,3627380584,5658713711.04
2023-12-03,USDC,0.9998959898948669,4462224267.8,3432480206,5354669121.36
2023-12-04,USDC,0.9999210238456726,9568920129.6,7360707792,11482704155.52
2023-12-05,USDC,1.00028395652771,8913722684.1,6856709757,10696467220.92
2023-12-06,USDC,1.0000309944152832,7965061757.900001,6126970583,9558074109.48
2023-12-07,USDC,0.9999970197677612,8435351259.400001,6488731738,10122421511.28
2023-12-08,USDC,0.9999250173568726,8166940320.5,6282261785,9800328384.6
2023-12-09,USDC,1.000195026397705,6167155529.6,4743965792,7400586635.52
2023-12-10,USDC,1.0000280141830444,4602689787.8,3540530606,5523227745.36
2023-12-11,USDC,1.0000799894332886,11674847323.1,8980651787,14009816787.72
2023-12-12,USDC,1.0003050565719604,8225762422.8,6327509556,9870914907.36
2023-12-13,USDC,1.0000029802322388,8622824145.0,6632941650,10347388974.0
2023-12-14,USDC,0.9999769926071167,8258402659.0,6352617430,9910083190.8
2023-12-15,USDC,1.0001699924468994,7266025829.400001,5589250638,8719230995.28
2023-12-16,USDC,0.9999729990959167,5162441865.1,3971109127,6194930238.12
2023-12-17,USDC,1.0005459785461426,5465014194.900001,4203857073,6558017033.88
2023-12-18,USDC,1.0000309944152832,7499601454.8,5768924196,8999521745.76
2023-12-19,USDC,1.0002570152282715,6895938696.400001,5304568228,8275126435.68
2023-12-20,USDC,1.0000269412994385,7314305597.3,5626388921,8777166716.76
2023-12-21,USDC,0.9999819993972778,7477601203.8,5752000926,8973121444.56
2023-12-22,USDC,1.0002050399780273,8080300300.8,6215615616,9696360360.96
2023-12-23,USDC,1.0002479553222656,4663871241.900001,3587593263,5596645490.280001
2023-12-24,USDC,1.0003089904785156,5784530767.6,4449639052,6941436921.12
2023-12-25,USDC,1.000396966934204,5870510995.7,4515777689,7044613194.839999
2023-12-26,USDC,1.0003570318222046,7666336060.5,5897181585,9199603272.6
2023-12-27,USDC,0.9999610185623169,8340386705.3,6415682081,10008464046.36
2023-12-28,USDC,1.00075101852417,9051246393.800001,6962497226,10861495672.560001
2023-12-29,USDC,1.0003429651260376,8752534833.9,6732719103,10503041800.679998
2023-12-30,USDC,1.0003299713134766,4669331119.7,3591793169,5603197343.639999
2023-12-31,USDC,1.0000699758529663,4639196229.2,3568612484,5567035475.04
2024-01-01,USDC,1.0001310110092163,4704898705.0,3619152850,5645878446.0
2024-01-02,USDC,1.000162959098816,9319331999.9,7168716923,11183198399.88
2024-01-03,USDC,1.000182032585144,12557269861.5,9659438355,15068723833.8
2024-01-04,USDC,0.9999790191650391,8468010554.900001,6513854273,10161612665.880001
2024-01-05,USDC,1.0000510215759277,8668673696.800001,6668210536,10402408436.160002
2024-01-06,USDC,1.0001130104064941,4292398520.8,3301845016,5150878224.96
2024-01-07,USDC,0.9999799728393555,4490727754.5,3454405965,5388873305.4
2024-01-08,USDC,0.9998549818992615,9664623547.800001,7434325806,11597548257.36
2024-01-09,USDC,0.9999920129776001,9990540532.7,7685031179,11988648639.24
2024-01-10,USDC,0.9998149871826172,13382199558.0,10293999660,16058639469.599998
2024-01-11,USDC,1.000236988067627,12678605347.2,9752773344,15214326416.640001
2024-01-12,USDC,1.0002950429916382,11925198304.5,9173229465,14310237965.4
2024-01-13,USDC,1.0001499652862549,6137585335.7,4721219489,7365102402.839999
2024-01-14,USDC,1.0001909732818604,5051572600.1,3885825077,6061887120.12
2024-01-15,USDC,1.0005220174789429,6458412036.7,4968009259,7750094444.039999
2024-01-16,USDC,1.0002059936523438,6923594168.400001,5325841668,8308313002.08
2024-01-17,USDC,1.0001640319824219,6885469801.6,5296515232,8262563761.92
2024-01-18,USDC,1.0002169609069824,7885754555.900001,6065965043,9462905467.08
2024-01-19,USDC,1.0001909732818604,7516087595.900001,5781605843,9019305115.08
2024-01-20,USDC,1.0000499486923218,3523835004.3,2710642311,4228602005.16
2024-01-21,USDC,1.0000189542770386,2947249774.3,2267115211,3536699729.1600003
2024-01-22,USDC,1.0000200271606445,9262898539.7,7125306569,11115478247.640001
2024-01-23,USDC,1.000087022781372,8866962752.7,6820740579,10640355303.24
2024-01-24,USDC,1.0001790523529053,6987454028.1,5374964637,8384944833.72
2024-01-25,USDC,1.000285029411316,6258724119.7,4814403169,7510468943.639999
2024-01-26,USDC,1.0001440048217773,7133336165.8,5487181666,8560003398.96
2024-01-27,USDC,1.0000879764556885,3722608982.3,2863545371,4467130778.76
2024-01-28,USDC,1.0001230239868164,5781936860.7,4447643739,6938324232.839999
2024-01-29,USDC,1.000175952911377,6396958058.400001,4920736968,7676349670.080001
2024-01-30,USDC,1.0000560283660889,7319153289.5,5630117915,8782983947.4
2024-01-31,USDC,1.0001740455627441,9469671798.6,7284362922,11363606158.32
2024-02-01,USDC,1.0003440380096436,7012628495.6,5394329612,8415154194.72
2024-02-02,USDC,1.000141978263855,5978281535.2,4598678104,7173937842.24
2024-02-03,USDC,1.0001449584960938,3253137309.5,2502413315,3903764771.3999996
2024-02-04,USDC,1.0001269578933716,3555034694.9,2734642073,4266041633.88
2024-02-05,USDC,1.0000569820404053,5860284141.400001,4507910878,7032340969.68
