fecha,crypto_id,open,high,low,close,volume
2026-05-15,ethereum,2222.72,2233.12,2162.68,2180.06,114579781.933651
2026-05-16,ethereum,2180.06,2198.48,2167.97,2186.61,53805407.979492
2026-05-17,ethereum,2186.61,2194.85,2092.12,2107.64,290400190.464083
2026-05-18,ethereum,2107.64,2147.16,2077.73,2110.26,186341810.588091
2026-05-19,ethereum,2110.26,2149.43,2102.39,2136.9,105373723.717964
2026-05-20,ethereum,2136.9,2157.49,2105.08,2132.45,147528803.820175
2026-05-21,ethereum,2132.45,2153.82,2112.41,2119.56,198674421.246332
2026-05-22,ethereum,2119.56,2130.14,2008.74,2060.32,213581428.960448
2026-05-23,ethereum,2060.32,2149.89,2057.21,2095.8,151765837.459661
2026-05-24,ethereum,2095.8,2138.64,2062.52,2127.0,106622301.136561
2026-05-25,ethereum,2127.0,2142.13,2078.79,2087.79,169102022.587148
2026-05-26,ethereum,2087.79,2097.28,2051.91,2071.48,226562069.53403
2026-05-27,ethereum,2071.48,2074.44,1967.3,1990.69,224518661.597886
2026-05-28,ethereum,1990.69,2046.62,1976.64,2031.48,169568757.066686
2026-05-29,ethereum,2031.48,2044.16,2001.94,2026.73,128902928.375244
2026-05-30,ethereum,2026.73,2037.95,2005.6,2010.52,109188099.92364
2026-05-31,ethereum,2010.52,2023.1,1956.26,1968.33,200564301.138138
2026-06-01,ethereum,1968.33,2009.35,1889.44,1914.98,331035253.17371
2026-06-02,ethereum,1914.98,1944.08,1816.79,1837.05,268008633.372763
2026-06-03,ethereum,1837.05,1852.49,1717.34,1776.74,366028445.42725
2026-06-04,ethereum,1776.74,1787.2,1572.21,1583.19,470419059.294293
2026-06-05,ethereum,1583.19,1619.6,1505.0,1560.62,480034622.006136
2026-06-06,ethereum,1560.62,1649.04,1547.2,1629.91,188748885.633934
2026-06-07,ethereum,1629.91,1721.61,1603.05,1691.61,296767608.49287
2026-06-08,ethereum,1691.61,1714.52,1633.8,1636.3,262259343.288591
2026-06-09,ethereum,1636.3,1668.19,1605.83,1657.93,290210405.337267
2026-06-10,ethereum,1657.93,1673.57,1604.0,1645.65,205140842.793218
2026-06-11,ethereum,1645.65,1693.7,1632.67,1659.94,224217695.678045
2026-06-12,ethereum,1659.94,1686.4,1657.41,1682.16,112650365.205151
2026-06-13,ethereum,1682.16,1697.44,1654.81,1662.96,121075006.436141
2026-06-14,ethereum,1662.96,1849.57,1658.98,1845.41,241935681.148264
2026-06-15,ethereum,1845.41,1847.33,1758.43,1782.4,280752789.751108
2026-06-16,ethereum,1782.4,1810.48,1740.53,1773.34,180948979.664741
2026-06-17,ethereum,1773.34,1796.42,1679.27,1682.31,244835179.082356
2026-06-18,ethereum,1682.31,1719.54,1671.61,1707.79,170427683.078221
2026-06-19,ethereum,1707.79,1749.54,1693.56,1740.5,110441460.352843
2026-06-20,ethereum,1740.5,1746.31,1716.87,1730.8,83684658.439429
2026-06-21,ethereum,1730.8,1779.71,1701.66,1744.78,162045086.417342
2026-06-22,ethereum,1744.78,1747.79,1634.43,1659.9,150867730.771851
2026-06-23,ethereum,1659.9,1692.98,1616.78,1618.3,131884964.484082
2026-06-24,ethereum,1618.3,1660.52,1532.33,1570.12,287153464.355492
2026-06-25,ethereum,1570.12,1588.23,1512.14,1580.2,254529699.360016
2026-06-26,ethereum,1580.2,1611.11,1567.7,1605.75,105388781.509379
2026-06-27,ethereum,1605.75,1607.96,1562.6,1580.67,75669534.036628
2026-06-28,ethereum,1580.67,1597.18,1548.0,1580.22,173579082.685495
2026-06-29,ethereum,1580.22,1637.59,1550.24,1565.25,120733734.766269
2026-06-30,ethereum,1565.25,1630.96,1552.91,1620.07,55406969.622729
2026-07-01,ethereum,1620.07,1724.76,1597.14,1697.0,80304409.279786
2026-07-02,ethereum,1697.0,1753.33,1686.71,1731.31,42650421.350161
2026-07-03,ethereum,1731.31,1800.23,1727.82,1791.0,43443645.023841
2026-07-04,ethereum,1791.0,1807.54,1748.82,1774.81,40390811.570581
2024-04-23,solana,157.927,159.993,151.168,151.538,143778569.5131513
2024-04-24,solana,151.538,153.829,142.077,147.808,144960144.8475898
2024-04-25,solana,147.808,149.374,141.142,142.723,136239121.7081723
2024-04-26,solana,142.723,144.24,132.783,137.731,130624872.2233795
2024-04-27,solana,137.731,144.709,137.457,142.01,117338044.1360752
2024-04-28,solana,142.01,143.936,133.669,136.492,103369880.550431
2024-04-29,solana,136.492,139.779,126.754,127.764,113238536.2439289
2024-04-30,solana,127.764,128.788,118.615,123.38,156907328.9546783
2024-05-01,solana,123.38,140.359,122.641,139.07,174647413.8574346
2024-05-02,solana,139.07,143.96,135.602,142.074,118147295.3842591
2024-05-03,solana,142.074,149.165,141.13,146.174,99876074.8809994
2024-05-04,solana,146.174,147.994,143.202,147.478,97023054.6710054
2024-05-05,solana,147.478,156.839,144.696,153.818,63344411.9901901
2024-05-06,solana,153.818,159.157,150.897,154.708,92893097.8468963
2024-05-07,solana,154.708,155.497,144.417,145.884,78905397.3100514
2024-05-08,solana,145.884,149.085,140.036,146.462,71068514.7383325
2024-05-09,solana,146.462,155.713,145.753,146.948,82002566.1610997
2024-05-10,solana,146.948,148.657,143.184,145.666,76604793.620601
2024-05-11,solana,145.666,147.754,143.684,145.204,32817594.6917883
2024-05-12,solana,145.204,148.245,137.9,147.277,45420673.3539359
2024-05-13,solana,147.277,150.792,141.917,142.907,79962678.746805
2024-05-14,solana,142.907,154.032,141.256,151.535,80983059.9406365
2024-05-15,solana,151.535,164.752,151.011,160.453,101668976.3134522
2024-05-16,solana,160.453,170.94,156.64,169.676,102665594.4283226
2024-05-17,solana,169.676,175.93,166.232,172.417,60113081.9402614
2024-05-18,solana,172.417,175.454,166.098,168.278,49052624.6686581
2024-05-19,solana,168.278,179.42,167.281,179.072,24338626.7860161
2024-05-20,solana,179.072,188.868,176.02,176.775,197602436.3244784
2024-05-21,solana,176.775,182.88,174.411,181.391,168307174.3209997
2024-05-22,solana,181.391,183.463,169.013,172.696,106352838.1155825
2024-05-23,solana,172.696,181.023,162.479,167.29,197966878.9259645
2024-05-24,solana,167.29,170.503,164.756,167.82,117689006.7277346
2024-05-25,solana,167.82,168.648,162.275,162.862,61519279.7974153
2024-05-26,solana,162.862,171.425,161.007,171.03,18651893.1881449
2024-05-27,solana,171.03,173.25,164.91,168.273,144251336.5823175
2024-05-28,solana,168.273,173.879,166.062,168.592,140906265.2989948
2024-05-29,solana,168.592,171.8,163.575,168.48,114337021.2568577
2024-05-30,solana,168.48,172.586,164.8,164.827,88027584.7294729
2024-05-31,solana,164.827,167.895,164.0,167.288,54955935.4294959
2024-06-01,solana,167.288,167.743,164.06,165.156,55408573.1486182
2024-06-02,solana,165.156,167.217,161.37,164.849,69505694.1780983
2024-06-03,solana,164.849,167.895,163.642,167.895,79676798.4655951
2024-06-04,solana,167.895,175.121,167.777,174.747,83588603.7806276
2024-06-05,solana,174.747,175.61,171.56,172.993,70203305.4463102
2024-06-06,solana,172.993,173.089,167.615,170.144,89322405.233601
2024-06-07,solana,170.144,170.364,152.535,160.156,107885607.1367896
2024-06-08,solana,160.156,161.864,156.54,161.609,79065882.143624
2024-06-09,solana,161.609,163.153,157.506,162.364,79243509.9553404
2024-06-10,solana,162.364,162.928,146.205,147.639,80777642.2707674
2024-06-11,solana,147.639,161.764,145.204,158.859,99274012.745016
2024-06-12,solana,158.859,159.799,146.151,146.845,94255241.3462031
2024-06-13,solana,146.845,149.02,142.991,143.788,51796215.8416881
2024-06-14,solana,143.788,145.5,139.634,145.183,54932601.7638398
2024-06-15,solana,145.183,148.782,143.066,148.503,43020114.7110255
2024-06-16,solana,148.503,151.765,140.8,141.246,53141109.6863681
2024-06-17,solana,141.246,146.83,127.507,136.046,98334720.8879853
2024-06-18,solana,136.046,141.878,130.429,136.9,58765424.97315
2024-06-19,solana,136.9,141.276,132.578,133.294,54365004.5664367
2024-06-20,solana,133.294,135.789,129.44,131.375,48425032.3728264
2024-06-21,solana,131.375,136.735,128.728,134.28,39290872.9405114
2024-06-22,solana,134.28,135.1,131.444,131.609,53607220.1242442
2024-06-23,solana,131.609,132.526,122.016,126.342,86381188.3792019
2024-06-24,solana,126.342,139.893,125.14,139.416,107967517.264934
2024-06-25,solana,139.416,140.417,135.918,136.877,69994813.5795422
2024-06-26,solana,136.877,151.217,134.857,147.796,104858679.6286725
2024-06-27,solana,147.796,150.769,140.935,143.213,87491493.1070572
2024-06-28,solana,143.213,143.925,139.052,142.692,70849623.5783852
2024-06-29,solana,142.692,144.0,137.166,143.786,71566655.2676777
2024-06-30,solana,143.786,149.077,142.754,148.526,82801292.7700787
2024-07-01,solana,148.526,151.858,146.006,148.42,79345809.1269047
2024-07-02,solana,148.42,154.996,140.972,141.679,81478607.1247133
2024-07-03,solana,141.679,143.212,129.588,135.375,110053363.0018909
2024-07-04,solana,135.375,135.94,120.96,134.897,157218633.2786337
2024-07-05,solana,134.897,142.105,132.281,141.859,79329251.4702596
2024-07-06,solana,141.859,144.22,135.607,137.099,74844295.1337799
2024-07-07,solana,137.099,141.91,127.8,137.438,107050540.4009201
2024-07-08,solana,137.438,144.304,135.057,140.557,90959997.0338719
2024-07-09,solana,140.557,146.132,138.643,141.194,76637434.1832537
2024-07-10,solana,141.194,146.027,137.66,138.471,77953391.7917378
2024-07-11,solana,138.471,139.323,134.031,138.825,70798712.9178851
2024-07-12,solana,138.825,140.934,136.644,140.376,64830726.7922496
2024-07-13,solana,140.376,146.854,139.109,145.877,72753106.9003103
2024-07-14,solana,145.877,154.19,144.648,152.927,73047986.7516244
2024-07-15,solana,152.927,161.598,152.535,160.979,80772115.7420624
2024-07-16,solana,160.979,163.706,157.835,158.053,71121303.490506
2024-07-17,solana,158.053,161.553,154.682,156.355,73055305.0591067
2024-07-18,solana,156.355,168.992,155.166,168.743,79096780.1263035
2024-07-19,solana,168.743,172.339,167.348,169.324,75110673.7388
2024-07-20,solana,169.324,176.723,168.881,175.41,73117900.4783249
2024-07-21,solana,175.41,185.125,170.507,179.804,89507895.4140718
2024-07-22,solana,179.804,183.284,172.227,176.548,74481602.4102832
2024-07-23,solana,176.548,181.952,170.6,177.835,75588944.5919976
2024-07-24,solana,177.835,182.395,165.716,170.469,101242590.412869
2024-07-25,solana,170.469,183.909,165.462,181.548,81152493.115675
2024-07-26,solana,181.548,188.301,180.757,182.513,68966242.2698394
2024-07-27,solana,182.513,186.759,178.066,184.132,81824191.8425068
2024-07-28,solana,184.132,193.95,182.654,186.979,82439218.5803661
2024-07-29,solana,186.979,187.494,178.812,180.969,75517032.8269132
2024-07-30,solana,180.969,184.606,175.581,180.083,74511399.8905022
2024-07-31,solana,180.083,182.679,161.39,162.746,100267526.1373036
2024-08-01,solana,162.746,169.437,152.902,156.815,92975940.2732809
2024-08-02,solana,156.815,157.49,146.01,146.152,98287030.8009513
2024-08-03,solana,146.152,147.593,135.07,135.217,95523673.0811804
2024-08-04,solana,135.217,143.9,110.0,130.445,421995286.3391994
2024-08-05,solana,130.445,146.392,126.78,145.833,197568791.3074835
2024-08-06,solana,145.833,154.906,142.28,148.345,142740911.8582381
2024-08-07,solana,148.345,160.766,141.284,160.593,154708488.1009065
2024-08-08,solana,160.593,163.54,151.184,151.214,108696766.8108629
2024-08-09,solana,151.214,158.728,150.816,153.961,79290867.437537
2024-08-10,solana,153.961,157.956,148.018,148.672,70803865.9994529
2024-08-11,solana,148.672,150.989,141.217,147.474,105692167.9887264
2024-08-12,solana,147.474,148.108,141.625,146.039,79196732.7919104
2024-08-13,solana,146.039,152.063,143.675,146.7,81513369.8858697
2024-08-14,solana,146.7,147.26,141.07,145.91,72507626.5130219
2024-08-15,solana,145.91,147.58,136.4,138.0,91421737.895279
2024-08-16,solana,138.0,141.91,136.28,140.16,72721023.8989218
2024-08-17,solana,140.16,147.22,140.11,145.72,67487005.035095
2024-08-18,solana,145.72,146.92,140.31,143.82,65375175.978762
2024-08-19,solana,143.82,148.86,141.0,142.18,73622397.06657
2024-08-20,solana,142.18,144.53,138.8,140.39,70988584.584412
2024-08-21,solana,140.39,144.8,139.67,142.65,59814684.63667
2024-08-22,solana,142.65,147.04,142.47,144.41,69787752.605933
2024-08-23,solana,144.41,159.727,144.14,159.37,74465932.8654376
2024-08-24,solana,159.37,162.176,155.13,159.36,70593184.8893513
2024-08-25,solana,159.36,161.95,155.74,157.65,72380660.832539
2024-08-26,solana,157.65,159.61,152.84,153.82,71414608.117557
2024-08-27,solana,153.82,155.55,142.85,144.11,75451098.066064
2024-08-28,solana,144.11,147.38,140.49,146.17,67997055.351698
2024-08-29,solana,146.17,146.82,132.56,133.39,78064600.4644778
2024-08-30,solana,133.39,139.19,132.16,136.59,70445911.65865
2024-08-31,solana,136.59,136.64,130.04,134.23,70410929.9642191
2024-09-01,solana,134.23,136.09,126.92,132.58,83791648.1601285
2024-09-02,solana,132.58,137.42,129.44,129.81,74391759.426066
2024-09-03,solana,129.81,134.08,122.71,133.78,88614097.9571751
2024-09-04,solana,133.78,135.6,130.01,130.66,74386149.941232
2024-09-05,solana,130.66,134.24,126.85,128.12,79324692.030251
2024-09-06,solana,128.12,129.5,120.85,128.82,74004378.808681
2024-09-07,solana,128.82,130.98,126.26,126.76,63641503.209223
2024-09-08,solana,126.76,131.68,126.64,128.44,73173641.441672
2024-09-09,solana,128.44,136.97,128.29,134.13,79116916.817239
2024-09-10,solana,134.13,137.96,128.21,131.15,71937954.570252
2024-09-11,solana,131.15,136.67,131.06,133.55,67974629.869004
2024-09-12,solana,133.55,136.66,131.7,136.46,65879667.015638
2024-09-13,solana,136.46,139.76,135.89,137.36,64506046.433971
2024-09-14,solana,137.36,137.88,134.7,135.76,57804592.193148
2024-09-15,solana,135.76,135.81,129.29,131.46,65494284.641714
2024-09-16,solana,131.46,135.6,128.93,134.6,73049763.93038
2024-09-17,solana,134.6,134.9,127.15,127.77,71074298.464815
2024-09-18,solana,127.77,142.96,127.35,142.91,86345106.1286
2024-09-19,solana,142.91,152.38,141.01,147.83,80914490.916172
2024-09-20,solana,147.83,149.31,144.66,147.63,62484289.640595
2024-09-21,solana,147.63,149.9,142.69,143.2,61007219.553144
2024-09-22,solana,143.2,149.03,141.2,144.26,73388188.624709
2024-09-23,solana,144.26,148.67,142.5,145.5,69205978.146205
2024-09-24,solana,145.5,153.95,145.33,150.32,78798079.771647
2024-09-25,solana,150.32,157.98,146.63,157.12,72299759.682688
2024-09-26,solana,157.12,161.15,153.9,158.95,78701683.341187
2024-09-27,solana,158.95,159.6,155.12,156.89,73523218.753732
2024-09-28,solana,156.89,158.42,155.14,157.26,66577481.502307
2024-09-29,solana,157.26,161.68,153.78,154.16,72272958.534399
2024-09-30,solana,154.16,157.37,146.38,149.68,79336167.125171
2024-10-01,solana,149.68,150.03,142.3,147.48,87550819.507371
2024-10-02,solana,147.48,148.45,133.16,135.56,86133241.693044
2024-10-03,solana,135.56,142.61,133.67,142.42,75624740.104662
2024-10-04,solana,142.42,144.9,141.59,142.96,62733341.298973
2024-10-05,solana,142.96,146.67,141.08,146.02,60386204.991531
2024-10-06,solana,146.02,152.25,144.3,148.7,73359670.654714
2024-10-07,solana,148.7,149.38,141.22,142.79,63651975.801562
2024-10-08,solana,142.79,145.31,140.26,142.83,71559203.718246
2024-10-09,solana,142.83,142.88,136.21,138.64,67811964.903429
2024-10-10,solana,138.64,145.37,135.56,144.33,65305577.78411
2024-10-11,solana,144.33,147.26,143.9,146.08,64597726.468087
2024-10-12,solana,146.08,148.23,144.49,145.33,65521661.154256
2024-10-13,solana,145.33,157.91,144.66,156.68,75958980.506297
2024-10-14,solana,156.68,159.51,150.38,153.33,80688622.236449
2024-10-15,solana,153.33,158.4,152.38,155.74,66585732.783523
2024-10-16,solana,155.74,156.0,150.91,152.95,73018711.720307
2024-10-17,solana,152.95,155.25,148.0,154.73,62701656.871161
2024-10-18,solana,154.73,157.4,153.62,156.45,67302599.446842
2024-10-19,solana,156.45,161.49,155.29,160.03,65680641.533043
2024-10-20,solana,160.03,171.71,159.36,165.32,75866566.6285922
2024-10-21,solana,165.32,171.07,163.01,167.86,76488919.131889
2024-10-22,solana,167.86,169.49,164.24,168.19,70558055.284456
2024-10-23,solana,168.19,177.19,164.83,175.41,90965245.7551132
2024-10-24,solana,175.41,179.23,170.85,172.47,74204119.0663989
2024-10-25,solana,172.47,173.04,160.0,168.6,85588122.766651
2024-10-26,solana,168.6,177.08,168.38,175.82,67633462.712444
2024-10-27,solana,175.82,178.39,173.14,173.41,75490325.55149
2024-10-28,solana,173.41,182.62,172.5,180.64,76373406.5424678
2024-10-29,solana,180.64,183.33,173.19,173.98,73040704.0865028
2024-10-30,solana,173.98,177.0,169.35,170.59,70908160.208403
2024-10-31,solana,170.59,174.0,163.65,164.14,71600449.828286
2024-11-01,solana,164.14,168.63,162.17,163.84,68405169.645455
2024-11-02,solana,163.84,166.91,157.9,159.98,76014505.625525
2024-11-03,solana,159.98,165.03,158.07,163.11,69752985.028709
2024-11-04,solana,163.11,167.82,155.19,165.9,77375264.331298
2024-11-05,solana,165.9,188.54,163.35,185.4,125379900.831539
2024-11-06,solana,185.4,192.703,184.75,192.68,87411982.23963
2024-11-07,solana,192.68,205.0,191.01,200.97,120741401.8586315
2024-11-08,solana,200.97,203.42,196.22,198.4,87292282.530531
2024-11-10,solana,212.19,220.93,199.74,218.99,154764756.7736793
2024-11-11,solana,218.99,225.18,204.83,210.52,179267485.6484426
2024-11-12,solana,210.52,217.25,200.75,216.4,144110259.028676
2024-11-13,solana,216.4,222.77,205.97,210.82,154966182.058302
2024-11-14,solana,210.82,217.09,204.5,208.31,113972991.970258
2024-11-15,solana,208.31,221.89,208.07,215.04,99979763.70065
2024-11-16,solana,215.04,242.09,212.14,233.98,130769470.1824124
2024-11-17,solana,233.98,248.44,231.17,243.32,129479092.0631224
2024-11-18,solana,243.32,247.5,234.34,240.58,108136204.472299
2024-11-19,solana,240.58,244.55,230.45,238.43,102785248.657091
2024-11-20,solana,238.43,252.95,229.75,248.86,131805695.3065764
2024-11-21,solana,248.86,264.32,248.31,256.37,136638042.3073531
2024-11-22,solana,256.37,263.95,251.53,259.71,99009079.203556
2024-11-23,solana,259.71,260.33,241.0,244.14,96032153.206882
2024-11-24,solana,244.14,256.59,235.28,244.98,95155258.281412
2024-11-25,solana,244.98,246.11,221.78,227.36,112619205.404344
2024-11-26,solana,227.36,240.88,223.48,240.55,98819986.377818
2024-11-27,solana,240.55,245.25,232.86,233.04,88185061.848723
2024-11-28,solana,233.04,246.76,233.04,243.47,78016571.345339
2024-11-29,solana,243.47,245.37,238.69,239.85,82716988.085776
2024-11-30,solana,239.85,241.12,234.09,238.53,78958850.711585
2024-12-01,solana,238.53,239.36,221.7,229.2,100730893.36254
2024-12-02,solana,229.2,230.92,215.04,223.22,132368513.904477
2024-12-03,solana,223.22,240.9,220.3,233.72,126529329.542088
2024-12-04,solana,233.72,244.74,222.99,239.06,148705345.754455
2024-12-05,solana,239.06,246.97,225.05,238.0,167864573.268094
2024-12-06,solana,238.0,243.15,234.14,240.81,93125079.238171
2024-12-07,solana,240.81,243.57,233.27,237.37,93439841.506353
2024-12-08,solana,237.37,237.7,223.02,224.27,102469986.447473
2024-12-09,solana,224.27,226.1,202.96,206.51,182332085.100609
2024-12-10,solana,206.51,230.25,203.22,228.39,135496306.693675
2024-12-11,solana,228.39,233.48,225.71,231.29,92127902.44197
2024-12-12,solana,231.29,234.67,220.73,221.13,84647774.441581
2024-12-13,solana,221.13,227.5,220.48,222.56,72844865.865942
2024-12-14,solana,222.56,222.56,215.17,220.88,76767731.1801
2024-12-15,solana,220.88,227.46,213.26,216.98,92615835.47375
2024-12-16,solana,216.98,227.51,211.41,220.52,113940999.311041
2024-12-17,solana,220.52,228.9,213.59,217.75,108532439.356597
2024-12-18,solana,217.75,218.32,199.42,205.45,171312879.021949
2024-12-19,solana,205.45,206.91,175.3,189.9,272294910.545574
2024-12-20,solana,189.9,201.96,183.24,186.67,113773234.507156
2024-12-21,solana,186.67,187.86,177.92,181.87,117294886.829721
2024-12-22,solana,181.87,187.71,176.5,180.89,109001918.987658
2024-12-23,solana,180.89,199.0,180.75,197.77,99204959.294411
2024-12-24,solana,197.77,201.86,193.36,198.27,83566224.585261
2024-12-25,solana,198.27,200.09,187.61,188.68,82949588.780594
2024-12-26,solana,188.68,194.35,183.35,184.13,88115283.664859
2024-12-27,solana,184.13,191.28,182.8,190.2,66954021.267588
2024-12-28,solana,190.2,197.67,189.67,195.16,82963997.321471
2024-12-29,solana,195.16,195.5,186.01,187.32,82140823.736391
2024-12-30,solana,187.32,198.74,185.92,198.43,90803989.132302
2024-12-31,solana,198.43,199.24,188.0,191.92,84434754.921517
2025-01-01,solana,191.92,210.43,189.27,206.78,100537561.152011
2025-01-02,solana,206.78,218.65,204.74,217.36,87358691.425201
2025-01-03,solana,217.36,219.78,213.58,214.32,85858701.004143
2025-01-04,solana,214.32,219.05,211.66,213.58,75254849.753848
2025-01-05,solana,213.58,222.09,211.51,221.58,85887805.756408
2025-01-06,solana,221.58,223.14,205.4,207.78,108229700.86924
2025-01-07,solana,207.78,209.09,193.18,197.75,76260323.934286
2025-01-08,solana,197.75,199.04,185.11,192.22,30324716.00779
2025-01-09,solana,192.22,192.99,182.05,187.26,33317203.729934
2025-01-10,solana,187.26,192.04,183.89,186.92,18659446.772296
2025-01-11,solana,186.92,191.88,185.17,190.48,12584466.602341
2025-01-12,solana,190.48,191.94,169.0,178.81,33632191.921472
2025-01-13,solana,178.81,190.08,174.48,186.89,24060892.930891
2025-01-14,solana,186.89,198.0,185.8,196.52,25924035.49213
2025-01-15,solana,196.52,217.14,196.48,209.05,45813194.846906
2025-01-16,solana,209.05,222.06,208.56,218.55,37453055.644549
2025-01-17,solana,218.55,260.0,215.68,257.83,150866136.644886
2025-01-18,solana,257.83,295.81,242.55,270.6,328548589.868534
2025-01-19,solana,270.6,278.4,229.48,254.04,325009322.593452
2025-01-20,solana,254.04,256.77,230.43,240.9,135835568.360249
2025-01-21,solana,240.9,264.91,239.8,257.21,49577776.934793
2025-01-22,solana,257.21,272.0,242.2,249.32,75010283.154782
2025-01-23,solana,249.32,270.06,243.71,262.3,77014507.991708
2025-01-24,solana,262.3,265.4,246.33,253.65,40781666.673219
2025-01-25,solana,253.65,260.71,252.82,254.57,26929845.898071
2025-01-26,solana,254.57,257.5,221.0,233.68,140561960.104982
2025-01-27,solana,233.68,243.89,223.94,237.42,62414593.221381
2025-01-28,solana,237.42,237.66,225.08,228.39,54728437.634912
2025-01-29,solana,228.39,244.65,222.68,241.12,81850771.431508
2025-01-30,solana,241.12,243.4,234.28,240.09,29863876.507687
2025-01-31,solana,240.09,240.15,224.92,226.42,30483912.180065
2025-02-01,solana,226.42,227.58,206.75,212.02,60831234.526269
2025-02-02,solana,212.02,212.08,176.01,207.06,455240479.288342
2025-02-03,solana,207.06,219.92,201.9,215.56,136160191.314814
2025-02-04,solana,215.56,218.32,201.46,201.87,97475293.416828
2025-02-05,solana,201.87,203.96,190.59,191.28,44266851.839598
2025-02-06,solana,191.28,203.39,187.5,198.03,62852477.557215
2025-02-07,solana,198.03,199.13,188.16,193.4,37481395.588726
2025-02-08,solana,193.4,207.32,193.21,200.68,25392215.278434
2025-02-09,solana,200.68,208.99,193.59,203.07,49070628.004752
2025-02-10,solana,203.07,206.14,197.83,199.5,27647918.923844
2025-02-11,solana,199.5,200.11,188.5,192.0,57659098.696383
2025-02-12,solana,192.0,198.44,188.95,191.99,34529996.180537
2025-02-13,solana,191.99,202.05,190.08,200.82,26351311.256356
2025-02-14,solana,200.82,205.32,193.33,194.62,28201998.835301
2025-02-15,solana,194.62,196.23,189.29,190.39,15197924.066539
2025-02-16,solana,190.39,191.25,179.86,180.38,48151920.452253
2025-02-17,solana,180.38,181.39,163.16,165.89,164657660.065993
2025-02-18,solana,165.89,174.27,160.89,169.73,139459955.274814
2025-02-19,solana,169.73,176.6,166.47,171.56,106364232.397744
2025-02-20,solana,171.56,180.51,170.56,173.18,150863737.24546
2025-02-21,solana,173.18,175.63,167.21,174.25,151584541.484523
2025-02-22,solana,174.25,174.71,166.63,166.76,47376440.406073
2025-02-23,solana,166.76,169.63,150.72,152.7,145827942.253089
2025-02-24,solana,152.7,155.12,131.96,138.86,549534181.170871
2025-02-25,solana,138.86,147.09,134.65,139.24,205770446.032503
2025-02-26,solana,139.24,142.82,130.66,139.64,226638032.512572
2025-02-27,solana,139.64,147.83,125.62,145.65,342827475.509294
2025-02-28,solana,145.65,151.2,138.61,140.41,136276018.251332
2025-03-01,solana,140.41,163.33,138.86,157.47,209466732.48073
2025-03-02,solana,157.47,179.73,154.12,157.81,659873087.85159
2025-03-03,solana,157.81,159.58,132.52,138.61,515642687.95701
2025-03-04,solana,138.61,149.74,130.72,141.71,280149301.481792
2025-03-05,solana,141.71,152.9,140.24,149.03,153343951.343907
2025-03-06,solana,149.03,149.43,135.09,144.85,212567358.434984
2025-03-07,solana,144.85,150.84,136.15,137.21,151395411.758565
2025-03-08,solana,137.21,139.83,129.86,130.18,65719145.358427
2025-03-09,solana,130.18,131.53,120.21,121.94,190561059.7100364
2025-03-10,solana,121.94,126.19,112.08,124.98,254673612.9493142
2025-03-11,solana,124.98,131.29,121.28,124.56,174133114.602569
2025-03-12,solana,124.56,128.71,123.09,124.33,112265846.832
2025-03-13,solana,124.33,133.65,120.82,132.07,120065383.223982
2025-03-14,solana,132.07,136.0,130.85,135.12,80041019.490384
2025-03-15,solana,135.12,136.67,127.52,128.8,73010951.562038
2025-03-16,solana,128.8,131.26,125.2,127.52,102489754.416906
2025-03-17,solana,127.52,130.6,121.77,122.59,99638384.147899
2025-03-18,solana,122.59,132.71,122.48,132.29,105829238.509662
2025-03-19,solana,132.29,136.09,128.22,128.95,126629900.26797
2025-03-20,solana,128.95,129.35,125.44,125.99,59060280.69202
2025-03-21,solana,125.99,131.83,124.88,129.26,66477779.15543
2025-03-22,solana,129.26,134.03,128.17,132.51,44572738.337769
2025-03-23,solana,132.51,144.98,130.26,143.29,124786082.327785
2025-03-24,solana,143.29,147.45,138.21,145.26,109812417.43042
2025-03-25,solana,145.26,146.2,139.0,139.37,106796091.820263
2025-03-26,solana,139.37,140.22,135.7,137.85,97923283.147698
2025-03-27,solana,137.85,139.94,129.16,129.93,145667251.609689
2025-03-28,solana,129.93,130.55,124.34,126.29,77049932.963811
2025-03-29,solana,126.29,126.75,122.72,124.91,72196760.052897
2025-03-30,solana,124.91,127.81,122.78,126.79,113114410.978591
2025-03-31,solana,126.79,130.47,123.8,129.25,114744812.194447
2025-04-01,solana,129.25,131.01,123.5,130.38,112683955.146707
2025-04-02,solana,130.38,136.17,112.2,114.15,290746079.01248
2025-04-03,solana,114.15,120.96,113.29,118.59,169622590.407912
2025-04-04,solana,118.59,124.01,117.2,117.57,105242153.187557
2025-04-05,solana,117.57,121.11,114.35,114.99,55803046.066796
2025-04-06,solana,114.99,115.27,95.29,106.64,626867420.2054088
2025-04-07,solana,106.64,112.54,103.56,107.2,232741537.049623
2025-04-08,solana,107.2,108.24,101.27,106.56,271251705.48258
2025-04-09,solana,106.56,120.74,106.26,109.63,308722368.208529
2025-04-10,solana,109.63,121.54,108.36,119.93,177150755.571951
2025-04-11,solana,119.93,131.72,118.7,130.48,184812080.727646
2025-04-12,solana,130.48,134.04,126.79,128.73,185016845.972637
2025-04-13,solana,128.73,136.11,125.34,128.8,235857337.047948
2025-04-14,solana,128.8,134.43,127.76,129.61,142790089.767218
2025-04-15,solana,129.61,130.59,123.52,128.35,143853918.473006
2025-04-16,solana,128.35,135.54,124.86,133.41,201805594.035107
2025-04-17,solana,133.41,136.19,132.0,132.92,106439492.1709
